close,epoch,high,low,open,ema8,ema21,ema50,ema200,rsi,macd_hist,bb_mid,bb_std,bb_upper,bb_lower,bb_width,bb_pos,atr,atr_pct,price_ema8_dist,price_ema21_dist,price_ema50_dist,ema_bull,ema_bear,candle_body,candle_dir,high_low_range,momentum_1,momentum_3,momentum_5,momentum_10,rsi_oversold,rsi_overbought,rsi_neutral,label,label_strength,symbol,trend5m
32693.9453,1772970060,32721.1268,32644.6591,32644.6591,32669.926702047094,32660.96921793986,32603.337015089073,32505.209536449387,45.84944803828873,8.95748410723536,32676.575075,44.260341987626,32765.095758975254,32588.054391024747,0.005417990335405653,0.5981139334892333,49.469564285713986,0.0015131108782308383,0.0007351898328991387,0.001009647994218969,0.0027791107661461756,1,0,0.0019718842124452456,1.0,0.002342426054006402,0.0019718842124452456,0.0011405194138462884,-0.0010071163129935082,-0.00042552153024781917,0,0,1,1.0,0.0007768013241277781,R_75,1
32671.3151,1772970120,32694.7549,32652.0595,32690.205,32670.23523492552,32661.909752672596,32606.002822340484,32506.862328126506,43.304349217808095,8.325482252923393,32679.428924999997,41.80119569730417,32763.031316394605,32595.82653360539,0.0051165148317908245,0.4514737266201865,50.10937142857126,0.0015337420999184468,3.3053483291899586e-05,0.0002879607285251846,0.0020030752624104497,1,0,-0.0006921832098373131,-1.0,0.0013075867389008154,-0.0006921832098373131,0.0017362975525537531,-7.898354135041977e-05,-0.0008588750916461575,0,0,0,1.0,0.001252735002393638,R_75,1
32688.5767,1772970180,32707.02,32672.8904,32679.3059,32674.31111605318,32664.33402061145,32609.241013621253,32508.67043132923,53.68116027767004,9.977095441729034,32685.094724999995,33.865132019873094,32752.824989039742,32617.36446096025,0.004144412895823208,0.5257047204032023,47.219514285714205,0.0014445264692639311,0.00043659937913157376,0.0007421758353699301,0.002432920359771915,1,0,0.0005283411441249754,1.0,0.001044584656642441,0.0005283411441249754,0.0018073526391456207,0.0009761243571101065,-0.00011774286802692547,0,0,1,1.0,0.0018172586878032477,R_75,1
32732.4826,1772970240,32732.7203,32683.0918,32702.4261,32687.238112485808,32670.52934601041,32614.074017008657,32510.89741808217,55.38643260824689,16.70876647539626,32690.686445000007,31.835932718433895,32754.358310436874,32627.01457956314,0.003895413180998251,0.8282152542032271,47.59548571428604,0.0014540750329242074,0.001384163671414914,0.0018963039543512506,0.00363059772690742,1,0,0.0013431572871142412,1.0,0.0015184762905448984,0.0013431572871142412,0.001178728955663844,0.0036117563393518763,0.0008865720827104265,0,0,0,1.0,0.000894365403252341,R_75,1
32719.342,1772970300,32742.5511,32708.408,32724.1225,32694.372309711183,32674.966860009463,32618.202173204398,32512.971493524143,51.696379063689065,19.4054497017205,32692.57011,32.384095235180105,32757.33830047036,32627.80191952964,0.0039622574947418485,0.7066746793874134,48.51167857142874,0.00148266057952598,0.0007637305298991928,0.0013580775821642216,0.003100717392655333,1,0,-0.0004014544255802575,-1.0,0.001043863094773706,-0.0004014544255802575,0.001470002044698856,0.0027502172988402756,-0.0002004161792239761,0,0,1,1.0,0.001229269830670808,R_75,1
32712.2436,1772970360,32721.967,32686.5028,32721.967,32698.343707553144,32678.355654554056,32621.89007229442,32514.954300553753,51.90579266696856,19.988052999087813,32692.59243,32.39819529987422,32757.38882059975,32627.79603940025,0.003963979958976256,0.6516378444697801,48.77565000000037,0.001491051809115299,0.0004250946950455795,0.0010370150139798432,0.002769720807266112,1,0,-0.00021694812811330145,-1.0,0.0010849799446884254,-0.00021694812811330145,0.0007240113332924678,0.0005596846704212889,-0.0004479953101339331,0,0,1,1.0,0.0017790769936672736,R_75,1
32747.9803,1772970420,32760.9426,32701.5701,32701.5701,32709.374061430222,32684.685167776413,32626.834787106403,32517.27296721491,57.5949818757686,24.68889365380892,32693.873719999996,34.09925093038412,32762.072221860763,32625.67521813923,0.004171943798696887,0.8966845203607049,50.003507142857416,0.001526918811016184,0.001180280567193735,0.001936537919783545,0.0037130636080417653,1,0,0.0010924564036933727,1.0,0.001815585607004157,0.0010924564036933727,0.0004734654621033801,0.0023465599644625027,0.0022673910834960986,0,0,0,1.0,0.0014134917505126468,R_75,1
32761.7574,1772970480,32783.1195,32735.7606,32756.6104,32721.014803334616,32691.691734342192,32632.125869964977,32519.705648138148,57.90739888286903,29.32306899242394,32695.96968,36.94846922866186,32769.86661845732,32622.072741542674,0.004520247552255788,0.9451315668368182,51.05414285714297,0.0015583456721751739,0.0012451507665719047,0.0021432254478346135,0.003972512564813808,1,0,0.0004207007538721188,1.0,0.0014467022953485041,0.0004207007538721188,0.0012963402503631618,0.0022387239637753006,0.003217033593875294,0,0,0,1.0,0.00018909852497723254,R_75,1
32759.5629,1772970540,32786.2785,32729.4557,32783.1348,32729.581047038035,32697.861840311085,32637.123400554585,32522.09228746016,54.833354440028806,31.71920672694978,32700.71338,38.76661262046003,32778.24660524092,32623.18015475908,0.00474198983612025,0.8795116210956488,50.00121428571453,0.0015263089571233117,0.0009160475631776951,0.0018870059452281553,0.0037515407820327526,1,0,-6.69835861734872e-05,-1.0,0.001736136418547332,-6.69835861734872e-05,0.0014465317811462818,0.0008273219092767917,0.004442066333779184,0,0,1,0.0,0.0009743658698205545,R_75,1
32770.4412,1772970600,32780.7757,32748.2632,32757.3347,32738.661081029582,32704.45996391917,32642.351549552448,32524.56342091827,56.07874424267788,34.20111711041318,32704.425795,41.75117298515962,32787.92814097032,32620.92344902968,0.005106485984113201,0.8952907204749538,49.51984285714285,0.0015111130959427805,0.0009707214015796659,0.0020174996362460943,0.003924032564048203,1,0,0.0003320648701329368,1.0,0.0009928007418725335,0.0003320648701329368,0.0006858713054741208,0.0015617428981304212,0.004316255329305476,0,0,0,0.0,0.0022423134174953618,R_75,1
32794.2693,1772970660,32806.3996,32769.9493,32771.5862,32751.018463023007,32712.624449017425,32648.30910839353,32527.247061506154,68.29829998095192,38.394014005581994,32708.7461,46.34356106911845,32801.433222138236,32616.058977861765,0.005667421297952799,0.9613542746119177,47.03211428571402,0.0014341564940955713,0.001320595175561476,0.002495820875204262,0.004470681502122461,1,0,0.0007271217331061974,1.0,0.0011123087090036076,0.0007271217331061974,0.0009923735043591171,0.0025074923323204303,0.0030685804077613178,0,1,0,0.0,0.003400502660384015,R_75,1
32767.9526,1772970720,32805.2467,32755.6997,32799.1754,32754.78160457345,32717.654280924933,32653.001010025157,32529.642141491167,66.45555783968823,37.12732364851763,32712.17374,48.1171100971547,32808.40796019431,32615.939519805688,0.005883694612237663,0.7898078245311178,47.57797142857141,0.0014519665604182852,0.00040210909007284463,0.001537344903861044,0.003520398934834547,1,0,-0.0008024786208607282,-1.0,0.0015126222444884043,-0.0008024786208607282,0.0002560992655979453,0.0006098788327413648,0.0029578699144559516,0,1,0,0.0,0.003116715934214377,R_75,1
32727.6431,1772970780,32784.0945,32727.6431,32769.1821,32748.750825779352,32718.562355386304,32655.928150808482,32531.612300282304,66.79222540724587,30.188470393048192,32713.934595,48.00064969681379,32809.935894393624,32617.93329560637,0.0058691380649944745,0.5713974971512575,48.609257142857004,0.0014852660484694971,-0.0006445352951519486,0.00027754106415381536,0.002196077504223175,1,0,-0.0012301500948826221,-1.0,0.0017248843684682547,-0.0012301500948826221,-0.001305997064207968,-0.001041284189473833,0.001195108626433392,0,1,0,0.0,0.0035189793425729568,R_75,1
